Date,Value
2013-06-26,429970.61183
2013-06-25,407676.785224876
2013-06-24,388045.8044
2013-06-23,368313.32832
2013-06-22,500599.417947664
2013-06-21,473996.05
2013-06-20,486180.0
2013-06-19,369143.306783338
2013-06-18,340866.435
2013-06-17,395839.50314
2013-06-16,474220.279189203
2013-06-15,470400.0
2013-06-14,452440.80126
2013-06-13,517965.950830181
2013-06-12,530067.0
2013-06-11,545461.01643
2013-06-10,494760.665586696
2013-06-09,475927.22434
2013-06-08,414659.06495
2013-06-07,483513.334941159
2013-06-06,448349.21565
2013-06-05,542260.08014
2013-06-04,674785.549424747
2013-06-03,640691.07182
2013-06-02,632880.10548
2013-06-01,750633.183040245
2013-05-31,644576.05605
2013-05-30,598246.70256
2013-05-29,568010.48119275
2013-05-28,552544.72494
2013-05-27,526629.384
2013-05-26,548644.813471673
2013-05-25,543560.62555
2013-05-24,577864.95
2013-05-23,548198.01918393
2013-05-22,512482.26
2013-05-21,515701.2
2013-05-20,398718.883928346
2013-05-19,429152.38499
2013-05-18,471151.04176
2013-05-17,490901.81071408
2013-05-16,512027.37
2013-05-15,423762.26368
2013-05-14,490866.124125639
2013-05-13,443751.0
2013-05-12,535813.5888
2013-05-11,558237.023049608
2013-05-10,512145.2
2013-05-09,498374.8
2013-05-08,500229.167555164
2013-05-07,469929.84124
2013-05-06,474770.45
2013-05-05,470673.008996268
2013-05-04,458356.35888
2013-05-03,435864.26268
2013-05-02,409938.7621563
2013-05-01,383775.10965
2013-04-30,442507.288
2013-04-29,631409.784038169
2013-04-28,645240.0912
2013-04-27,572109.88793
2013-04-26,619929.370863019
2013-04-25,589864.35
2013-04-24,608258.04025
2013-04-23,560371.0005537
2013-04-22,546637.33683
2013-04-21,505793.925
2013-04-20,463338.735088351
2013-04-19,454813.92
2013-04-18,380032.74
2013-04-17,309900.40909436
2013-04-16,362002.35771
2013-04-15,420602.0
2013-04-14,407971.672898
2013-04-13,375375.0
2013-04-12,440080.45981
2013-04-11,657821.213131992
2013-04-10,513594.87876
2013-04-09,924462.0
2013-04-08,656770.227986549
2013-04-07,786232.0
2013-04-06,656408.77
2013-04-05,606454.78155612
2013-04-04,525157.6
2013-04-03,538423.88021
2013-04-02,531299.50374904
2013-04-01,481891.36
2013-03-31,564112.58503
2013-03-30,404294.008430645
2013-03-29,381744.95805
2013-03-28,411945.3
2013-03-27,278619.258007097
2013-03-26,285191.2
2013-03-25,307554.0
2013-03-24,327529.720108965
2013-03-23,382956.3
2013-03-22,334656.0
2013-03-21,395885.964153684
2013-03-20,414829.8
2013-03-19,298596.13603
2013-03-18,245889.796443339
2013-03-17,214949.15
2013-03-16,242238.3414
2013-03-15,223424.631917718
2013-03-14,203742.2156
2013-03-13,221251.1652
2013-03-12,173259.723711882
2013-03-11,135053.13
2013-03-10,224663.0282
2013-03-09,190417.32780928
2013-03-08,197341.69368
2013-03-07,159240.9
2013-03-06,174165.534890243
2013-03-05,195225.0
2013-03-04,152192.04
2013-03-03,144564.65149636
2013-03-02,130978.36887
2013-03-01,130023.7632
2013-02-28,141117.849500341
2013-02-27,145256.04336
2013-02-26,160997.07987
2013-02-25,166362.790813607
2013-02-24,149404.79939
2013-02-23,125614.55442
2013-02-22,141471.759469232
2013-02-21,126106.981
2013-02-20,148166.19664
2013-02-19,115304.216650579
2013-02-18,120917.958
2013-02-17,108978.8016
2013-02-16,146673.506415204
2013-02-15,129340.89002
2013-02-14,120226.45794
2013-02-13,112723.823173785
2013-02-12,103773.56024
2013-02-11,93364.60131
2013-02-10,123391.290727767
2013-02-09,97835.20494
2013-02-08,81551.59677
2013-02-07,96945.234758737
2013-02-06,82951.75
2013-02-05,82839.5337
2013-02-04,88185.4558733167
2013-02-03,93609.35
2013-02-02,86793.96
2013-02-01,87344.8827794721
2013-01-31,82516.2
2013-01-30,102692.56
2013-01-29,89221.1484873793
2013-01-28,81180.0
2013-01-27,69039.9
2013-01-26,77859.5137885116
2013-01-25,66917.94948
2013-01-24,66204.322
2013-01-23,62405.3387112379
2013-01-22,59714.3155
2013-01-21,56798.11
2013-01-20,59220.9635158945
2013-01-19,52961.37
2013-01-18,56844.82752
2013-01-17,43307.4559819976
2013-01-16,47878.29
2013-01-15,45756.235
2013-01-14,65275.0050160575
2013-01-13,55555.5
2013-01-12,44161.158
2013-01-11,46836.7646266896
2013-01-10,43886.66931
2013-01-09,54444.64
2013-01-08,57332.7336966342
2013-01-07,50189.07
2013-01-06,56968.815
2013-01-05,51396.7254939
2013-01-04,50872.74
2013-01-03,48118.33062
2013-01-02,54865.2515428784
2013-01-01,52648.6
2012-12-31,55912.003
2012-12-30,66021.0108608505
2012-12-29,54754.8693
2012-12-28,46204.6
2012-12-27,65673.98492875
2012-12-26,54688.2
2012-12-25,48624.6081
2012-12-24,52304.3830959112
2012-12-23,43107.25
2012-12-22,46956.40654
2012-12-21,46425.995364912
2012-12-20,41761.35
2012-12-19,37455.6
2012-12-18,45361.6269439953
2012-12-17,42702.613
2012-12-16,42950.636
2012-12-15,43350.7608756963
2012-12-14,40986.0672
2012-12-13,36587.93208
2012-12-12,56395.370340474
2012-12-11,44357.24748
2012-12-10,49854.16345
2012-12-09,48494.013510029
2012-12-08,44297.22
2012-12-07,46070.0
2012-12-06,59807.8194796455
2012-12-05,49361.8128
2012-12-04,40851.0
2012-12-03,60848.2277570568
2012-12-02,47774.50968
2012-12-01,48057.2
2012-11-30,48560.4966583009
2012-11-29,41061.9
2012-11-28,52348.845
2012-11-27,115927.767041667
2012-11-26,96217.79321
2012-11-25,100921.0155
2012-11-24,114047.403537525
2012-11-23,100800.5176
2012-11-22,90403.39
2012-11-21,103354.954791625
2012-11-20,91113.888
2012-11-19,94459.52
2012-11-18,114996.628392736
2012-11-17,94360.2
2012-11-16,83508.6
2012-11-15,91170.6079023684
2012-11-14,75897.506
2012-11-13,79803.1
2012-11-12,84913.03935774
2012-11-11,79020.24
2012-11-10,72383.363
2012-11-09,123377.173144575
2012-11-08,80478.9
2012-11-07,90192.6333
2012-11-06,140544.991899036
2012-11-05,74291.37534
2012-11-04,83657.5
2012-11-03,107562.890569823
2012-11-02,76008.9549
2012-11-01,81552.67725
2012-10-31,113345.500422664
2012-10-30,77679.22
2012-10-29,81082.05
2012-10-28,110126.632663093
2012-10-27,89781.82
2012-10-26,96606.49179
2012-10-25,97484.7817129824
2012-10-24,81009.78
2012-10-23,92456.04
2012-10-22,102393.08937903
2012-10-21,98294.63
2012-10-20,93451.873
2012-10-19,99483.0374645953
2012-10-18,95341.089
2012-10-17,92905.12464
2012-10-16,125996.042213467
2012-10-15,91423.75
2012-10-14,94664.07
2012-10-13,112072.832278758
2012-10-12,88891.388
2012-10-11,91951.2
2012-10-10,109174.99991805
2012-10-09,90784.8
2012-10-08,89833.9
2012-10-07,176191.812574416
2012-10-06,87540.7137
2012-10-05,91886.62877
2012-10-04,104693.917559021
2012-10-03,89390.9271
2012-10-02,89306.0077
2012-10-01,108206.834891126
2012-09-30,92546.615
2012-09-29,94959.62388
2012-09-28,166566.004037766
2012-09-27,102750.108
2012-09-26,89300.82
2012-09-25,112594.200784222
2012-09-24,91314.61503
2012-09-23,96263.33376
2012-09-22,146361.719310345
2012-09-21,107199.0295
2012-09-20,102810.11179
2012-09-19,115732.108055933
2012-09-18,90438.92
2012-09-17,101181.21
2012-09-16,168994.736371728
2012-09-15,90092.86
2012-09-14,84551.634
2012-09-13,120956.693233681
2012-09-12,82870.73
2012-09-11,80482.9597
2012-09-10,98340.1683113496
2012-09-09,80359.194
2012-09-08,85465.8896
2012-09-07,117850.453321664
2012-09-06,97297.22
2012-09-05,104193.76
2012-09-04,99789.0507609704
2012-09-03,68115.562
2012-09-02,94878.0
2012-09-01,111625.443098407
2012-08-31,85214.76
2012-08-30,77823.4338
2012-08-29,113713.559348395
2012-08-28,93311.95676
2012-08-27,85617.0061
2012-08-26,118674.389294829
2012-08-25,93681.96486
2012-08-24,67352.75
2012-08-23,102342.308181881
2012-08-22,84777.75
2012-08-21,76683.24
2012-08-20,124904.256383806
2012-08-19,99519.0
2012-08-18,95016.0
2012-08-17,107047.282328846
2012-08-16,110572.0
2012-08-15,107020.08108
2012-08-14,107128.328504413
2012-08-13,99513.54677
2012-08-12,91102.17325
2012-08-11,119740.599555704
2012-08-10,91820.41596
2012-08-09,95642.0
2012-08-08,104668.050076117
2012-08-07,95354.71448
2012-08-06,82468.8
2012-08-05,84261.4932141129
2012-08-04,81373.5106
2012-08-03,85021.2
2012-08-02,92851.3716946559
2012-08-01,75646.2
2012-07-31,67447.8
2012-07-30,133580.796159919
2012-07-29,84829.65
2012-07-28,64596.363
2012-07-27,101768.2993384
2012-07-26,75314.25
2012-07-25,79370.2
2012-07-24,86528.605765769
2012-07-23,72280.32
2012-07-22,69211.6
2012-07-21,73600.4358809116
2012-07-20,73021.6
2012-07-19,64450.179
2012-07-18,85020.1226576248
2012-07-17,71197.34925
2012-07-16,84176.3
2012-07-15,80820.2801075712
2012-07-14,57105.71682
2012-07-13,57405.40206
2012-07-12,78642.5914367299
2012-07-11,55383.12
2012-07-10,49833.819
2012-07-09,66511.019392808
2012-07-08,56995.44
2012-07-07,52981.44
2012-07-06,59266.0586011312
2012-07-05,51599.66238
2012-07-04,46462.51
2012-07-03,69634.4932967625
2012-07-02,49161.255
2012-07-01,54425.25
2012-06-30,45449.1543067431
2012-06-29,47614.002
2012-06-28,46707.282
2012-06-27,55523.1401997192
2012-06-26,53211.39935
2012-06-25,47862.9366
2012-06-24,46247.4991797672
2012-06-23,46245.964
2012-06-22,53969.7813
2012-06-21,54405.5551631226
2012-06-20,41656.8
2012-06-19,45359.58179
2012-06-18,79953.9891214155
2012-06-17,50932.5168
2012-06-16,53376.13826
2012-06-15,58153.4926570799
2012-06-14,49227.525
2012-06-13,43643.25
2012-06-12,50849.5310419212
2012-06-11,39968.4
2012-06-10,42810.874
2012-06-09,52582.3704469098
2012-06-08,47720.31628
2012-06-07,41974.56
2012-06-06,45358.3473886863
2012-06-05,46292.61
2012-06-04,37559.5
2012-06-03,42083.8550039424
2012-06-02,41669.7839
2012-06-01,41223.711
2012-05-31,45140.5433353504
2012-05-30,37954.47
2012-05-29,31117.76
2012-05-28,37701.918392847
2012-05-27,35707.2
2012-05-26,42290.82
2012-05-25,31620.9331111791
2012-05-24,29967.85
2012-05-23,35423.348
2012-05-22,30649.050032369
2012-05-21,30023.68
2012-05-20,34066.155
2012-05-19,41472.3717139734
2012-05-18,37712.95903
2012-05-17,37012.95
2012-05-16,32898.7667387155
2012-05-15,28570.05774
2012-05-14,33436.21
2012-05-13,40563.4083685
2012-05-12,33042.5968
2012-05-11,34310.0
2012-05-10,36001.347504345
2012-05-09,36946.125
2012-05-08,41859.28326
2012-05-07,49033.403499402
2012-05-06,43610.632
2012-05-05,43892.192
2012-05-04,45386.4873647752
2012-05-03,39964.0
2012-05-02,43068.672
2012-05-01,47536.71701085
2012-04-30,44780.0
2012-04-29,42270.0
2012-04-28,47234.0094018669
2012-04-27,39942.868
2012-04-26,32395.1832
2012-04-25,39216.5834134437
2012-04-24,35629.8
2012-04-23,32006.0
2012-04-22,40283.5404409664
2012-04-21,39725.4585
2012-04-20,40310.88
2012-04-19,45875.2410504836
2012-04-18,40507.95
2012-04-17,31612.911
2012-04-16,40866.6135979236
2012-04-15,33136.92
2012-04-14,29175.69206
2012-04-13,33818.6669971297
2012-04-12,31171.01056
2012-04-11,34391.88
2012-04-10,47035.8564852886
2012-04-09,35054.6
2012-04-08,36254.4
2012-04-07,34986.860483824
2012-04-06,32882.94
2012-04-05,30523.84
2012-04-04,39775.797735
2012-04-03,35053.41
2012-04-02,32084.04
2012-04-01,39046.6729283514
2012-03-31,36987.216
2012-03-30,40362.3
2012-03-29,40521.011266333
2012-03-28,33802.83768
2012-03-27,38544.44768
2012-03-26,48194.038893809
2012-03-25,36041.43351
2012-03-24,39163.42722
2012-03-23,33626.4589225614
2012-03-22,31409.49
2012-03-21,38078.64
2012-03-20,61229.1316624332
2012-03-19,36871.92
2012-03-18,41969.4496
2012-03-17,57260.624762916
2012-03-16,46459.8792
2012-03-15,38647.8
2012-03-14,45828.1974228738
2012-03-13,37593.582
2012-03-12,41170.1
2012-03-11,36645.371567244
2012-03-10,33198.47
2012-03-09,42755.7
2012-03-08,43451.8754475395
2012-03-07,39020.0
2012-03-06,37791.78
2012-03-05,37247.6906330359
2012-03-04,33284.16
2012-03-03,31864.7
2012-03-02,36950.8110274022
2012-03-01,33196.00752
2012-02-29,38906.74326
2012-02-28,42691.7653438576
2012-02-27,37525.0
2012-02-26,40310.4
2012-02-25,56112.0957177451
2012-02-24,42354.78
2012-02-23,37704.69612
2012-02-22,38594.8260184052
2012-02-21,35652.62
2012-02-20,28399.8662
2012-02-19,36583.9155078438
2012-02-18,34025.30716
2012-02-17,39360.05275
2012-02-16,34413.3975300984
2012-02-15,30574.83912
2012-02-14,34721.2
2012-02-13,41644.2476897652
2012-02-12,42064.88
2012-02-11,46817.55
2012-02-10,44917.0232295059
2012-02-09,43592.06425
2012-02-08,41789.0
2012-02-07,43025.432066404
2012-02-06,40854.97845
2012-02-05,42869.16
2012-02-04,52294.9275585529
2012-02-03,49248.0
2012-02-02,49227.036
2012-02-01,42120.0971376975
2012-01-31,38095.966
2012-01-30,44787.55
2012-01-29,60775.6640894575
2012-01-28,48216.96
2012-01-27,44582.6514
2012-01-26,53094.3502675725
2012-01-25,40343.4
2012-01-24,50032.65
2012-01-23,69907.0259300558
2012-01-22,55214.7869
2012-01-21,41554.17
2012-01-20,47612.0693448218
2012-01-19,45684.94
2012-01-18,42884.1
2012-01-17,82888.593258786
2012-01-16,55302.54
2012-01-15,57007.8184
2012-01-14,60879.0075160823
2012-01-13,54074.25
2012-01-12,42583.743446
2012-01-11,78929.965340947
2012-01-10,54284.49
2012-01-09,50324.56
2012-01-08,68157.2705345
2012-01-07,57981.6
2012-01-06,63518.88024
2012-01-05,53694.697203114
2012-01-04,47064.645
2012-01-03,43246.9982
2012-01-02,63012.4893246422
2012-01-01,41826.7395
2011-12-31,38755.6
2011-12-30,41489.4063673872
2011-12-29,27532.9
2011-12-28,30327.32
2011-12-27,50801.9537817775
2011-12-26,32285.12
2011-12-25,37101.21177
2011-12-24,31411.920277738
2011-12-23,26077.2398
2011-12-22,30031.85
2011-12-21,42582.9494079297
2011-12-20,31864.83
2011-12-19,30397.5
2011-12-18,24881.5445188193
2011-12-17,23897.25
2011-12-16,23585.46
2011-12-15,19259.6171347354
2011-12-14,19664.3414
2011-12-13,23604.231
2011-12-12,21997.0792686881
2011-12-11,23413.30185
2011-12-10,24809.2
2011-12-09,23338.9524496371
2011-12-08,22950.528
2011-12-07,23879.3
2011-12-06,32130.821199816
2011-12-05,24256.65
2011-12-04,23448.79
2011-12-03,36127.8013747896
2011-12-02,23487.44496
2011-12-01,24645.852
2011-11-30,30557.7389687256
2011-11-29,21609.577
2011-11-28,20729.874
2011-11-27,14874.4803119724
2011-11-26,14235.043
2011-11-25,16081.03125
2011-11-24,14049.858899616
2011-11-23,13783.38
2011-11-22,15596.14
2011-11-21,21813.1303146855
2011-11-20,15462.08
2011-11-19,16003.596
2011-11-18,16966.060163289
2011-11-17,15661.53894
2011-11-16,18857.44812
2011-11-15,25231.090666208
2011-11-14,23276.57
2011-11-13,20610.06
2011-11-12,33341.1123628041
2011-11-11,20998.72
2011-11-10,18306.0
2011-11-09,40049.8144725371
2011-11-08,26322.642
2011-11-07,21677.13
2011-11-06,24416.6464973993
2011-11-05,22576.1
2011-11-04,24084.63
2011-11-03,21322.4197847298
2011-11-02,20955.248
2011-11-01,25982.32
2011-10-31,24243.795407988
2011-10-30,23214.576
2011-10-29,17714.71178
2011-10-28,16284.435679467
2011-10-27,16610.265
2011-10-26,17543.0248
2011-10-25,21655.2125109612
2011-10-24,19769.12
2011-10-23,19689.6
2011-10-22,14022.0480098842
2011-10-21,15516.6
2011-10-20,18773.57804
2011-10-19,19463.3672570864
2011-10-18,17497.88397
2011-10-17,18423.7
2011-10-16,25476.9853683074
2011-10-15,23998.3368012
2011-10-14,28564.65
2011-10-13,21958.3487599518
2011-10-12,20265.3
2011-10-11,25043.23848
2011-10-10,27264.6758660352
2011-10-09,25143.06111
2011-10-08,27005.517
2011-10-07,55507.881644477
2011-10-06,31064.25
2011-10-05,32814.08
2011-10-04,29873.038812925
2011-10-03,32710.09
2011-10-02,33036.16914
2011-10-01,41405.602892397
2011-09-30,36055.9
2011-09-29,32918.55
2011-09-28,37507.3330326
2011-09-27,33196.806
2011-09-26,34905.74472
2011-09-25,40765.1046259034
2011-09-24,39066.5
2011-09-23,35131.62
2011-09-22,48227.9495763564
2011-09-21,43748.39504
2011-09-20,46552.5692
2011-09-19,33183.5967360846
2011-09-18,34193.6
2011-09-17,41770.0
2011-09-16,34345.021912677
2011-09-15,32985.61
2011-09-14,42123.07
2011-09-13,52318.011503248
2011-09-12,42525.0
2011-09-11,46061.905
2011-09-10,48374.1113950432
2011-09-09,44424.8226014
2011-09-08,48628.58
2011-09-07,64247.1246437176
2011-09-06,55914.61928
2011-09-05,57474.41778
2011-09-04,59178.4187767377
2011-09-03,54219.5459924
2011-09-02,61920.2628
2011-09-01,59035.7678747142
2011-08-31,53695.5556981
2011-08-30,68040.0
2011-08-29,65462.7586847472
2011-08-28,59304.2805
2011-08-27,54073.92
2011-08-26,80585.4034845469
2011-08-25,79361.5
2011-08-24,70245.24924
2011-08-23,135219.99453169
2011-08-22,97722.45
2011-08-21,101289.307
2011-08-20,127630.546794655
2011-08-19,85606.288
2011-08-18,79800.17
2011-08-17,80734.2991225104
2011-08-16,72964.1
2011-08-15,76917.42
2011-08-14,75591.5817313624
2011-08-13,69227.16
2011-08-12,64380.3
2011-08-11,91137.937350672
2011-08-10,70931.2922
2011-08-09,88906.3
2011-08-08,66178.717104151
2011-08-07,57411.62
2011-08-06,63425.6
2011-08-05,80573.340669365
2011-08-04,79764.3
2011-08-03,76484.8023294
2011-08-02,108341.119415635
2011-08-01,98951.65
2011-07-31,118658.2257
2011-07-30,107719.38036759
2011-07-29,104962.8
2011-07-28,111172.8
2011-07-27,124885.480970833
2011-07-26,127297.17
2011-07-25,121795.2
2011-07-24,115761.139549567
2011-07-23,123121.851193
2011-07-22,101045.28
2011-07-21,106678.204461395
2011-07-20,108151.9251
2011-07-19,100540.44
2011-07-18,119733.409897846
2011-07-17,104866.166
2011-07-16,118129.52
2011-07-15,115561.001299042
2011-07-14,115300.9
2011-07-13,108767.4
2011-07-12,106436.199728923
2011-07-11,105582.81456
2011-07-10,113436.8537
2011-07-09,115601.417842718
2011-07-08,118695.0
2011-07-07,115177.64188
2011-07-06,120837.229002086
2011-07-05,128997.0
2011-07-04,113505.0
2011-07-03,134692.570246444
2011-07-02,125788.4
2011-07-01,144567.83
2011-06-30,165999.5952429
2011-06-29,158690.0
2011-06-28,153451.0
2011-06-27,149441.170153358
2011-06-26,144504.0
2011-06-25,136087.79772
2011-06-24,175009.367571956
2011-06-23,201252.4515
2011-06-22,190656.0
2011-06-21,217598.799148292
2011-06-20,179304.0
2011-06-19,201624.35
2011-06-18,186404.114646615
2011-06-17,174236.0
2011-06-16,175089.894
2011-06-15,292369.09990551
2011-06-14,282840.0
2011-06-13,236830.17
2011-06-12,339684.628366656
2011-06-11,298405.59
2011-06-10,349080.0
2011-06-09,357650.682453242
2011-06-08,335412.0
2011-06-07,293220.0711
2011-06-06,222490.721239791
2011-06-05,240874.98
2011-06-04,198016.154
2011-06-03,117192.983562508
2011-06-02,145516.8
2011-06-01,100679.25
2011-05-31,72236.3175006
2011-05-30,71438.496
2011-05-29,68985.0
2011-05-28,69835.8869034816
2011-05-27,67809.805
2011-05-26,88450.72
2011-05-25,112473.035816606
2011-05-24,109803.71
2011-05-23,106336.8
2011-05-22,84071.537173874
2011-05-21,84085.81
2011-05-20,70453.8084
2011-05-19,67163.5755188199
2011-05-18,66559.12
2011-05-17,111543.084
2011-05-16,105594.069335048
2011-05-15,95327.5
2011-05-14,97589.7
2011-05-13,68523.877733554
2011-05-12,85015.45
2011-05-11,48819.5859
2011-05-10,39679.07234296
2011-05-09,52036.4
2011-05-08,49058.957
2011-05-07,39120.0911831152
2011-05-06,40537.2
2011-05-05,35850.4082
2011-05-04,34595.8368932475
2011-05-03,33311.9
2011-05-02,36135.46
2011-05-01,38342.7418479048
2011-04-30,40126.99
2011-04-29,38424.47964
2011-04-28,17398.05666
2011-04-27,21083.4
2011-04-26,18540.6
2011-04-25,18349.4680725888
2011-04-24,16001.307
2011-04-23,15418.65
2011-04-22,10830.5067
2011-04-21,11527.128
2011-04-20,9886.2687
2011-04-19,9246.781538556
2011-04-18,8395.45
2011-04-17,9361.6198
2011-04-16,9541.51216547841
2011-04-15,9146.535
2011-04-14,7359.61248
2011-04-13,8927.7357519908
2011-04-12,10053.0
2011-04-11,7493.538
2011-04-10,6818.55304069171
2011-04-09,6378.546095
2011-04-08,6105.4904
2011-04-07,5589.78015
2011-04-06,6220.6731
2011-04-05,5201.25502
2011-04-04,11287.774283776
2011-04-03,7113.95
2011-04-02,6680.7294
2011-04-01,8883.59999999999
2011-03-31,7002.13741
2011-03-30,8093.10192
2011-03-29,6848.87288400841
2011-03-28,6162.4
2011-03-27,6992.055
2011-03-26,6323.102989
2011-03-25,6383.87
2011-03-24,7214.34
2011-03-23,6698.12778578701
2011-03-22,6303.6
2011-03-21,5046.565906
2011-03-20,5783.87580453401
2011-03-19,4938.29
2011-03-18,4491.624
2011-03-17,6275.7365597166
2011-03-16,5764.88
2011-03-15,6497.89
2011-03-14,5279.6620451575
2011-03-13,5266.8
2011-03-12,5472.5396
2011-03-11,5790.8581839435
2011-03-10,6302.6724
2011-03-09,5178.24
2011-03-08,8785.1036000182
2011-03-07,8758.1088
2011-03-06,10685.295
2011-03-05,13068.7349760186
2011-03-04,12176.357151
2011-03-03,9345.9792
2011-03-02,8342.448819
2011-03-01,8025.81
2011-02-28,6305.0
2011-02-27,12153.0584
2011-02-26,13008.0
2011-02-25,12406.51585
2011-02-24,10022.659309984
2011-02-23,10163.93
2011-02-22,11542.5
2011-02-21,9212.3854
2011-02-20,8180.28
2011-02-19,8976.0224
2011-02-18,11235.5565
2011-02-17,11342.052
2011-02-16,12602.28
2011-02-15,12366.2629388844
2011-02-14,11501.0
2011-02-13,10046.16
2011-02-12,10094.7641254202
2011-02-11,10354.05
2011-02-10,9612.075
2011-02-09,8827.0596207248
2011-02-08,8555.25
2011-02-07,7740.0
2011-02-06,8142.1114358096
2011-02-05,8050.0
2011-02-04,8387.805
2011-02-03,8446.2855155868
2011-02-02,5587.5
2011-02-01,6804.8019
2011-01-31,4176.3648
2011-01-30,3751.5
2011-01-29,3936.0
2011-01-28,3483.0258
2011-01-27,3667.5
2011-01-26,3339.2
2011-01-25,3476.0567860436
2011-01-24,3315.0
2011-01-23,3987.0
2011-01-22,3718.206463026
2011-01-21,3525.18
2011-01-20,3916.0
2011-01-19,3363.019
2011-01-18,3009.885
2011-01-17,3016.962
2011-01-16,3600.03451144
2011-01-15,3460.0
2011-01-14,3440.0
2011-01-13,3456.0089779932
2011-01-12,3746.25
2011-01-11,2922.5
2011-01-10,2688.0252303008
2011-01-09,2747.15
2011-01-08,2454.7848
2011-01-07,2550.016057536
2011-01-06,2318.4
2011-01-05,2197.65
2011-01-04,2115.009387273
2011-01-03,2129.2829
2011-01-02,2459.9836
2011-01-01,2775.026745774
2010-12-31,2669.9822
2010-12-30,2459.9918
2010-12-29,2508.5393662443
2010-12-28,2588.6
2010-12-27,2366.0
2010-12-26,1837.5264112975
2010-12-25,1984.49265
2010-12-24,2025.0
2010-12-23,1911.0156
2010-12-22,1787.5
2010-12-21,2109.3
2010-12-20,2145.0174182242
2010-12-19,2186.25
2010-12-18,2299.08
2010-12-17,2100.058608235
2010-12-16,2205.75
2010-12-15,2286.87
2010-12-14,1932.0112523797
2010-12-13,1874.5
2010-12-12,1728.848
2010-12-11,1900.5246220758
2010-12-10,1956.5
2010-12-09,1530.0
2010-12-08,2806.0092
2010-12-07,2860.935
2010-12-06,2632.9
2010-12-05,3112.5075
2010-12-04,2796.5
2010-12-03,2834.955
2010-12-02,2185.0138
2010-12-01,2412.5
2010-11-30,1991.25
2010-11-29,3066.0084
2010-11-28,2957.4
2010-11-27,2362.263
2010-11-26,2828.1036
2010-11-25,2933.35
2010-11-24,2150.724
2010-11-23,2016.1372
2010-11-22,2072.88
2010-11-21,2256.0
2010-11-20,1652.2828
2010-11-19,1661.75
2010-11-18,2348.9
2010-11-17,3654.0
2010-11-16,3500.0
2010-11-15,2558.435
2010-11-14,4170.0
2010-11-13,3558.1
2010-11-12,3285.0
2010-11-11,2847.0
2010-11-10,2784.0
2010-11-09,2573.655
2010-11-08,6509.8901
2010-11-07,4828.5
2010-11-06,6199.9876
2010-11-05,2724.0
2010-11-04,2626.905
2010-11-03,2253.8955
2010-11-02,1780.0
2010-11-01,1642.2
2010-10-31,1856.5
2010-10-30,2489.0
2010-10-29,2302.8
2010-10-28,2244.25
2010-10-27,2080.5
2010-10-26,2014.0
2010-10-25,2299.0
2010-10-24,1345.5
2010-10-23,1795.5
2010-10-22,948.387
2010-10-21,930.000776615
2010-10-20,1269.85
2010-10-19,1205.1
2010-10-18,1305.002
2010-10-17,1344.15
2010-10-16,1473.45
2010-10-15,1006.5
2010-10-14,1100.75
2010-10-13,1008.0
2010-10-12,978.0
2010-10-11,792.0
2010-10-10,1073.325
2010-10-09,790.0
2010-10-08,918.0765
2010-10-07,682.0
2010-10-06,519.0000000654
2010-10-05,481.08
2010-10-04,387.5115
2010-10-03,372.000465975
2010-10-02,371.47
2010-10-01,337.89455
2010-09-30,438.0
2010-09-29,436.536
2010-09-28,550.44369
2010-09-27,687.0012
2010-09-26,740.2514
2010-09-25,613.44815
2010-09-24,690.0
2010-09-23,772.563
2010-09-22,667.8
2010-09-21,522.000000006
2010-09-20,560.205
2010-09-19,668.87
2010-09-18,711.0108
2010-09-17,721.665
2010-09-16,657.72
2010-09-15,760.5
2010-09-14,1645.0
2010-09-13,624.975
2010-09-12,531.009
2010-09-11,594.74085
2010-09-10,502.2
2010-09-09,411.006600006
2010-09-08,471.12
2010-09-07,471.276
2010-09-06,486.000000006
2010-09-05,540.8
2010-09-04,509.49
2010-09-03,504.0
2010-09-02,507.2
2010-09-01,474.895
2010-08-31,644.014000021
2010-08-30,568.4875
2010-08-29,514.05
2010-08-28,595.000000077
2010-08-27,581.75
2010-08-26,578.5
2010-08-25,770.0
2010-08-24,754.775
2010-08-23,685.61225
2010-08-22,742.0
2010-08-21,660.68
2010-08-20,615.4708
2010-08-19,479.5
2010-08-18,481.6
2010-08-17,492.174
2010-08-16,0.0
2010-08-15,0.0
2010-08-14,0.0
2010-08-13,0.0
2010-08-12,0.0
2010-08-11,0.0
2010-08-10,0.0
2010-08-09,0.0
2010-08-08,0.0
2010-08-07,0.0
2010-08-06,0.0
2010-08-05,0.0
2010-08-04,0.0
2010-08-03,0.0
2010-08-02,0.0
2010-08-01,0.0
2010-07-31,0.0
2010-07-30,0.0
2010-07-29,0.0
2010-07-28,0.0
2010-07-27,0.0
2010-07-26,0.0
2010-07-25,0.0
2010-07-24,0.0
2010-07-23,0.0
2010-07-22,0.0
2010-07-21,0.0
2010-07-20,0.0
2010-07-19,0.0
2010-07-18,0.0
2010-07-17,0.0
2010-07-16,0.0
2010-07-15,0.0
2010-07-14,0.0
2010-07-13,0.0
2010-07-12,0.0
2010-07-11,0.0
2010-07-10,0.0
2010-07-09,0.0
2010-07-08,0.0
2010-07-07,0.0
2010-07-06,0.0
2010-07-05,0.0
2010-07-04,0.0
2010-07-03,0.0
2010-07-02,0.0
